image,recording,window,t_start_s,display_order,label_Ch A,label_Ch B,label_Ch C,label_Ch D,label_Ch E,label_Ch F,label_Ch G,label_Ch H,label_Ch I,label_Ch J,seen,rater,seconds_spent,ts
AP3B2wt-247-F-0_w011115.png,AP3B2wt-247-F__0,11115,55575.0,77,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-0_w015867.png,AP3B2wt-247-F__0,15867,79335.0,403,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,5,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w001097.png,AP3B2wt-247-F__1,1097,5485.0,443,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w001795.png,AP3B2wt-247-F__1,1795,8975.0,286,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,25,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w001990.png,AP3B2wt-247-F__1,1990,9950.0,58,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,1,JL,44,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w005398.png,AP3B2wt-247-F__1,5398,26990.0,267,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,8760,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w007603.png,AP3B2wt-247-F__1,7603,38015.0,157,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,16,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-1_w010882.png,AP3B2wt-247-F__1,10882,54410.0,486,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w000896.png,AP3B2wt-247-F__2,896,4480.0,150,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,53,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w001135.png,AP3B2wt-247-F__2,1135,5675.0,31,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,140,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w002107.png,AP3B2wt-247-F__2,2107,10535.0,405,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w014325.png,AP3B2wt-247-F__2,14325,71625.0,223,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w014326.png,AP3B2wt-247-F__2,14326,71630.0,252,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,24,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-2_w014453.png,AP3B2wt-247-F__2,14453,72265.0,85,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w000119.png,AP3B2wt-247-F__3,119,595.0,250,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,16,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w001161.png,AP3B2wt-247-F__3,1161,5805.0,475,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w005259.png,AP3B2wt-247-F__3,5259,26295.0,121,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w008269.png,AP3B2wt-247-F__3,8269,41345.0,249,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w008633.png,AP3B2wt-247-F__3,8633,43165.0,105,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,12,2026-07-30T19:53:32.762Z
AP3B2wt-247-F-3_w009318.png,AP3B2wt-247-F__3,9318,46590.0,15,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w001781.png,AP3B2wt236-F__0,1781,8905.0,127,clean,clean,clean,unsure,clean,clean,clean,clean,clean,clean,1,JL,20,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w002454.png,AP3B2wt236-F__0,2454,12270.0,4,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,15,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w003872.png,AP3B2wt236-F__0,3872,19360.0,470,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,41,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w004842.png,AP3B2wt236-F__0,4842,24210.0,409,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,9,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w005700.png,AP3B2wt236-F__0,5700,28500.0,95,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w007273.png,AP3B2wt236-F__0,7273,36365.0,142,clean,clean,clean,clean,clean,clean,unsure,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
AP3B2wt236-F-0_w008974.png,AP3B2wt236-F__0,8974,44870.0,472,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w004612.png,AP3B2wt236-F__1,4612,23060.0,89,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w008598.png,AP3B2wt236-F__1,8598,42990.0,192,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w015947.png,AP3B2wt236-F__1,15947,79735.0,488,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,25,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w017966.png,AP3B2wt236-F__1,17966,89830.0,379,clean,clean,clean,clean,clean,clean,clean,clean,clean,unsure,1,JL,18,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w018240.png,AP3B2wt236-F__1,18240,91200.0,35,clean,unsure,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,21,2026-07-30T19:53:32.762Z
AP3B2wt236-F-1_w019497.png,AP3B2wt236-F__1,19497,97485.0,242,clean,clean,clean,clean,clean,clean,unsure,clean,clean,clean,1,JL,14,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w001709.png,AP3B2wt236-F__2,1709,8545.0,42,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,13,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w004727.png,AP3B2wt236-F__2,4727,23635.0,399,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,11,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w004852.png,AP3B2wt236-F__2,4852,24260.0,418,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,137,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w004994.png,AP3B2wt236-F__2,4994,24970.0,440,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,6,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w006494.png,AP3B2wt236-F__2,6494,32470.0,330,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,18,2026-07-30T19:53:32.762Z
AP3B2wt236-F-2_w008887.png,AP3B2wt236-F__2,8887,44435.0,383,clean,clean,clean,clean,clean,unsure,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w000031.png,AP3B2wt236-F__3,31,155.0,484,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,24,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w009014.png,AP3B2wt236-F__3,9014,45070.0,198,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,17,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w009762.png,AP3B2wt236-F__3,9762,48810.0,76,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,21,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w010359.png,AP3B2wt236-F__3,10359,51795.0,185,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,19,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w011358.png,AP3B2wt236-F__3,11358,56790.0,7,bad,bad,bad,bad,bad,bad,bad,bad,bad,bad,1,JL,13,2026-07-30T19:53:32.762Z
AP3B2wt236-F-3_w016873.png,AP3B2wt236-F__3,16873,84365.0,469,clean,clean,clean,clean,clean,clean,clean,clean,clean,clean,1,JL,7,2026-07-30T19:53:32.762Z
